Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Price Range,Price Change %,Turnover per Trade,Anomaly,Year
2015-02-05,RELIANCE,EQ,928.8,936.0,939.9,917.6,921.6,923.7,930.11,2826578,262903529765000.0,58327.0,1217769.0,0.4308,22.299999999999955,-1.3141025641025592,4507407028.734549,0,2015
2015-02-06,RELIANCE,EQ,923.7,924.1,930.0,903.0,911.15,909.9,916.3,2067728,189466759350000.0,50276.0,906160.0,0.4382,27.0,-1.536630234823076,3768532885.4721937,0,2015
2015-02-09,RELIANCE,EQ,909.9,901.2,918.0,892.0,894.35,896.7,905.54,2020605,182974840605000.0,55988.0,880015.0,0.4355,26.0,-0.4993342210386152,3268108176.841466,0,2015
2015-02-10,RELIANCE,EQ,896.7,898.0,904.5,861.3,884.6,882.0,887.96,3120391,277079407360000.0,83170.0,1215405.0,0.3895,43.200000000000045,-1.7817371937639197,3331482594.204641,0,2015
2015-02-11,RELIANCE,EQ,882.0,886.0,904.75,883.0,901.5,900.7,894.64,2235774,200021838445000.0,43905.0,1002752.0,0.4485,21.75,1.6591422121896213,4555787232.547545,0,2015
2015-02-12,RELIANCE,EQ,900.7,908.0,913.95,887.25,912.55,909.15,899.35,1990874,179049942745000.0,54081.0,744878.0,0.3741,26.700000000000045,0.1266519823788521,3310773520.1826887,0,2015
2015-02-13,RELIANCE,EQ,909.15,914.0,920.8,909.05,920.05,917.5,916.17,1690071,154839296295000.0,39163.0,759743.0,0.4495,11.75,0.38293216630196936,3953713870.106989,0,2015
2015-02-16,RELIANCE,EQ,917.5,918.7,924.2,900.0,902.15,902.8,910.85,2803961,255397482925000.0,75984.0,1577530.0,0.5626,24.200000000000045,-1.7307064330031665,3361200817.606338,0,2015
2015-02-18,RELIANCE,EQ,902.8,900.0,908.0,894.4,901.1,901.65,901.29,2248124,202621115490000.0,65950.0,1239873.0,0.5515,13.600000000000023,0.18333333333333082,3072344435.026535,0,2015
2015-02-19,RELIANCE,EQ,901.65,906.95,907.6,887.55,901.15,902.05,896.86,2183115,195794974635000.0,57260.0,1006768.0,0.4612,20.050000000000068,-0.540272341363922,3419402281.435557,0,2015
2015-02-20,RELIANCE,EQ,902.05,895.25,896.0,871.3,872.8,873.1,876.92,4278437,375183733365000.0,111545.0,2125610.0,0.4968,24.700000000000045,-2.47416922647305,3363519058.362096,0,2015
2015-02-23,RELIANCE,EQ,873.1,869.95,876.75,847.1,848.1,851.45,860.98,3224043,277583905045000.0,71325.0,1703516.0,0.5284000000000001,29.649999999999977,-2.1265589976435426,3891817806.449352,0,2015
2015-02-24,RELIANCE,EQ,851.45,854.25,856.8,837.0,842.2,841.45,843.77,4559370,384707614075000.0,135555.0,2380353.0,0.5221,19.799999999999955,-1.4983904009364886,2838018620.3017225,0,2015
2015-02-25,RELIANCE,EQ,841.45,848.8,856.5,841.05,844.55,843.15,847.86,3491406,296020739935000.0,77841.0,2114395.0,0.6056,15.450000000000045,-0.6656456173421275,3802889735.9360747,0,2015
2015-02-26,RELIANCE,EQ,843.15,846.1,850.0,836.6,848.5,842.0,841.76,4905338,412909510575000.0,85739.0,3299306.0,0.6726000000000001,13.399999999999977,-0.48457629121853474,4815889042.034547,0,2015
2015-02-27,RELIANCE,EQ,842.0,847.55,861.0,844.6,859.3,855.55,851.92,4265220,363364140950000.0,68505.0,2942881.0,0.6900000000000001,16.399999999999977,0.9438971152144416,5304198831.472156,0,2015
2015-02-28,RELIANCE,EQ,855.55,862.8,868.4,846.6,867.0,865.15,860.13,2093776,180092691185000.0,45333.0,641311.0,0.3063,21.799999999999955,0.2723690310616623,3972662104.5375333,0,2015
2015-03-02,RELIANCE,EQ,865.15,869.0,875.5,855.55,864.95,864.25,862.25,3332631,287356509820000.0,65921.0,1693328.0,0.5081,19.950000000000045,-0.5466052934407365,4359104228.0912,0,2015
2015-03-03,RELIANCE,EQ,864.25,869.0,906.45,867.4,900.15,900.8,894.08,4717254,421757927905000.0,113396.0,2087683.0,0.4426,39.05000000000007,3.6593785960874516,3719336906.9896646,0,2015
2015-03-04,RELIANCE,EQ,900.8,906.0,909.65,880.05,886.25,887.85,894.98,3308981,296147978095000.0,74794.0,1655923.0,0.5004,29.600000000000023,-2.0033112582781434,3959515176.284194,0,2015
2015-03-05,RELIANCE,EQ,887.85,892.5,898.75,878.15,886.0,884.95,887.43,2449658,217389201530000.03,61861.0,1127363.0,0.4602,20.600000000000023,-0.8459383753501349,3514155954.9635477,0,2015
2015-03-09,RELIANCE,EQ,884.95,885.1,891.75,864.15,865.4,869.65,878.6,3215112,282478147570000.0,81492.0,1652011.0,0.5138,27.600000000000023,-1.7455654728279342,3466329793.967506,0,2015
2015-03-10,RELIANCE,EQ,869.65,868.95,875.8,855.4,858.0,859.15,863.46,3482250,300677676340000.0,106079.0,2053139.0,0.5896,20.399999999999977,-1.127797917026304,2834469370.3749094,0,2015
2015-03-11,RELIANCE,EQ,859.15,860.95,869.6,852.4,853.5,855.95,860.98,2659765,228999380330000.03,51290.0,1375936.0,0.5173,17.200000000000045,-0.5807538184563563,4464795873.074674,0,2015
2015-03-12,RELIANCE,EQ,855.95,858.0,867.4,855.6,863.5,863.8,860.09,2693254,231644827470000.0,69814.0,1429665.0,0.5307999999999999,11.799999999999955,0.6759906759906706,3318028296.1870112,0,2015
2015-03-13,RELIANCE,EQ,863.8,869.0,869.6,847.0,852.4,850.1,856.33,2956988,253214648965000.0,65593.0,1637601.0,0.5538000000000001,22.600000000000023,-2.174913693901033,3860391336.9566875,0,2015
2015-03-16,RELIANCE,EQ,850.1,851.5,853.95,840.3,843.2,842.1,843.28,3163589,266780447475000.0,69775.0,1882510.0,0.5951,13.650000000000091,-1.1039342337052234,3823438874.5969186,0,2015
2015-03-17,RELIANCE,EQ,842.1,850.55,859.9,841.0,856.05,856.85,850.6,4359100,370786050520000.0,110131.0,2454813.0,0.5631,18.899999999999977,0.7406971959320521,3366772757.1710052,0,2015
2015-03-18,RELIANCE,EQ,856.85,857.0,872.25,854.7,868.95,868.65,863.08,2118940,182881374675000.0,53546.0,912999.0,0.4309,17.549999999999955,1.3593932322053648,3415406840.380234,0,2015
2015-03-19,RELIANCE,EQ,868.65,875.55,876.7,854.1,854.7,856.15,864.62,3185218,275400073335000.0,72258.0,1832137.0,0.5752,22.600000000000023,-2.2157500999371798,3811343703.603753,0,2015
2015-03-20,RELIANCE,EQ,856.15,857.9,861.15,848.6,858.0,854.1,854.68,2378572,203290671150000.0,56037.0,1375418.0,0.5783,12.549999999999955,-0.4429420678400693,3627793621.178864,0,2015
2015-03-23,RELIANCE,EQ,854.1,856.5,864.0,838.1,842.0,841.95,846.02,3029112,256269958775000.0,84186.0,1628343.0,0.5376,25.899999999999977,-1.698774080560415,3044092352.350747,0,2015
2015-03-24,RELIANCE,EQ,841.95,842.1,854.3,842.1,848.9,847.95,848.15,2111750,179108931950000.0,67428.0,1084758.0,0.5136999999999999,12.199999999999932,0.6946918418240141,2656299044.1656284,0,2015
2015-03-25,RELIANCE,EQ,847.95,849.0,849.5,841.0,842.0,844.9,843.72,2346393,197969649980000.0,63316.0,1681761.0,0.7167,8.5,-0.4829210836278001,3126692304.946617,0,2015
2015-03-26,RELIANCE,EQ,844.9,841.1,849.25,824.1,831.0,829.3,835.77,4713693,393954317140000.0,81113.0,2809895.0,0.5961,25.149999999999977,-1.4029247414100663,4856857928.322217,0,2015
2015-03-27,RELIANCE,EQ,829.3,833.9,835.0,801.45,810.0,811.7,815.7,5332142,434941910705000.0,112001.0,2938300.0,0.5511,33.549999999999955,-2.6621897109965142,3883375244.0156784,0,2015
2015-03-30,RELIANCE,EQ,811.7,816.6,817.7,796.45,814.1,810.75,807.78,3961481,320000396385000.0,105633.0,2057695.0,0.5194,21.25,-0.7163850110213106,3029360108.914828,0,2015
2015-03-31,RELIANCE,EQ,810.75,818.0,832.9,818.0,822.9,826.0,826.68,4625471,382377248595000.0,125251.0,2610631.0,0.5644,14.899999999999977,0.9779951100244498,3052887790.077524,0,2015
2015-04-01,RELIANCE,EQ,826.0,824.9,839.0,813.1,835.15,836.05,825.5,3334693,275279580960000.0,87280.0,1731987.0,0.5194,25.899999999999977,1.3516789913928933,3153982366.6361136,0,2015
2015-04-06,RELIANCE,EQ,836.05,836.0,838.0,821.4,823.65,824.65,826.2,2819367,232936626390000.0,92986.0,1890668.0,0.6706000000000001,16.600000000000023,-1.3576555023923471,2505072015.034521,0,2015
2015-04-07,RELIANCE,EQ,824.65,826.05,836.1,826.05,832.15,832.85,831.39,4863211,404321739350000.0,76000.0,3073880.0,0.6321,10.050000000000068,0.8231947218691446,5320022886.184211,0,2015
2015-04-08,RELIANCE,EQ,832.85,833.5,869.5,832.9,863.0,865.9,855.45,5673710,485357287210000.06,112110.0,3013003.0,0.531,36.60000000000002,3.8872225554888993,4329295220.854519,0,2015
2015-04-09,RELIANCE,EQ,865.9,865.5,899.0,858.8,897.0,895.1,880.85,6234931,549206819010000.06,132040.0,3314067.0,0.5315,40.200000000000045,3.4199884459849823,4159397296.3495917,0,2015
2015-04-10,RELIANCE,EQ,895.1,894.95,908.8,889.1,904.0,904.35,899.4,5788462,520614122920000.0,111502.0,3098215.0,0.5352,19.699999999999932,1.0503380077099254,4669101208.229449,0,2015
2015-04-13,RELIANCE,EQ,904.35,906.8,924.75,898.75,922.3,922.5,914.98,4612201,422008651360000.0,163738.0,2699653.0,0.5853,26.0,1.7313630348478215,2577340943.214159,0,2015
2015-04-15,RELIANCE,EQ,922.5,921.0,939.6,907.2,923.9,923.65,919.83,5081693,467431501780000.0,117445.0,2582704.0,0.5082,32.39999999999998,0.2877307274701387,3980003421.005577,0,2015
2015-04-16,RELIANCE,EQ,923.65,924.5,938.0,919.0,929.55,928.35,928.04,4612192,428029013550000.0,88219.0,2190459.0,0.4749,19.0,0.4164413196322361,4851891469.524706,0,2015
2015-04-17,RELIANCE,EQ,928.35,935.05,944.3,922.6,924.1,926.85,934.15,5476551,511592340565000.0,143446.0,2563930.0,0.4682,21.699999999999932,-0.8769584514197029,3566445495.622046,0,2015
2015-04-20,RELIANCE,EQ,926.85,937.3,937.45,878.5,883.75,885.65,901.51,8601165,775401393460000.0,213701.0,3769134.0,0.4382,58.950000000000045,-5.510508908567159,3628440641.176223,0,2015
2015-04-21,RELIANCE,EQ,885.65,890.15,895.5,872.45,876.45,876.45,885.51,4047524,358412258180000.0,96711.0,1995403.0,0.493,23.049999999999955,-1.5390664494747999,3706013361.251564,0,2015
2015-04-22,RELIANCE,EQ,876.45,881.9,886.75,867.0,879.0,879.75,877.9,3374188,296219809540000.0,79083.0,1544890.0,0.4579,19.75,-0.2437918131307379,3745682504.96314,0,2015
2015-04-23,RELIANCE,EQ,879.75,883.85,889.4,869.05,877.0,877.05,878.99,3048801,267986336420000.0,81081.0,1368937.0,0.449,20.350000000000023,-0.7693613169655561,3305168121.0147877,0,2015
2015-04-24,RELIANCE,EQ,877.05,877.0,884.45,868.65,882.4,878.9,878.25,2905259,255155210120000.0,81160.0,1544087.0,0.5315,15.800000000000068,0.21664766248574427,3143854240.0197144,0,2015
2015-04-27,RELIANCE,EQ,878.9,880.05,887.5,871.45,872.2,875.3,879.51,2524227,222008876570000.0,89364.0,1200449.0,0.4756,16.049999999999955,-0.5397420601102211,2484321164.786715,0,2015
2015-04-28,RELIANCE,EQ,875.3,874.7,882.0,858.55,862.9,865.2,868.23,3357286,291490368110000.0,90615.0,1890627.0,0.5631,23.450000000000045,-1.0860866582828397,3216800398.4991446,0,2015
2015-04-29,RELIANCE,EQ,865.2,862.0,870.55,847.4,848.2,850.0,859.96,3746012,322143713425000.0,76980.0,2175833.0,0.5808,23.149999999999977,-1.3921113689095126,4184771543.582749,0,2015
2015-04-30,RELIANCE,EQ,850.0,850.0,865.9,847.95,865.0,862.35,857.81,7955186,682399951655000.0,121772.0,5407522.0,0.6797,17.949999999999932,1.4529411764705908,5603915117.227277,0,2015
2015-05-04,RELIANCE,EQ,862.35,866.2,893.9,860.5,892.75,890.95,877.55,3446692,302465862645000.0,81908.0,1994809.0,0.5788000000000001,33.39999999999998,2.857307781112907,3692751167.7125554,0,2015
2015-05-05,RELIANCE,EQ,890.95,893.7,901.8,885.1,891.15,892.15,892.74,4079468,364189094745000.0,91479.0,2226928.0,0.5459,16.699999999999932,-0.173436276155317,3981122385.9574327,0,2015
2015-05-06,RELIANCE,EQ,892.15,890.0,896.75,872.0,877.0,880.25,881.92,5128997,452337404050000.0,112601.0,3021295.0,0.5891,24.75,-1.095505617977528,4017170398.575501,0,2015
2015-05-07,RELIANCE,EQ,880.25,875.0,878.45,860.0,867.0,870.75,867.56,3825462,331880185775000.0,99893.0,2068835.0,0.5408,18.450000000000045,-0.48571428571428565,3322356779.5040693,0,2015
2015-05-08,RELIANCE,EQ,870.75,871.0,893.75,861.1,888.25,889.7,881.17,3909788,344520020810000.0,88315.0,2102564.0,0.5378000000000001,32.64999999999998,2.1469575200918536,3901036299.722584,0,2015
2015-05-11,RELIANCE,EQ,889.7,892.85,899.45,883.4,893.8,895.95,891.99,3249083,289815253020000.0,85186.0,1550053.0,0.4771,16.050000000000068,0.3472027776222235,3402146514.920292,0,2015
2015-05-12,RELIANCE,EQ,895.95,894.9,894.9,865.15,871.15,868.7,872.93,3805956,332234949225000.0,98816.0,1983358.0,0.5211,29.75,-2.9277014191529704,3362157436.2957416,0,2015
2015-05-13,RELIANCE,EQ,868.7,873.35,888.65,857.2,885.6,885.1,872.11,3817667,332942906755000.0,70562.0,1668574.0,0.4371,31.449999999999932,1.345394171866949,4718444867.704997,0,2015
2015-05-14,RELIANCE,EQ,885.1,886.0,886.2,870.3,877.0,878.2,878.07,2818365,247473043860000.0,56726.0,1327843.0,0.4711,15.900000000000091,-0.8803611738148933,4362603459.789162,0,2015
2015-05-15,RELIANCE,EQ,878.2,881.9,886.95,870.1,872.15,873.95,876.77,1904490,166980016300000.0,50133.0,841744.0,0.442,16.850000000000023,-0.9014627508787768,3330740556.120719,0,2015
2015-05-18,RELIANCE,EQ,873.95,874.9,894.0,872.2,891.5,891.55,885.61,2250982,199349407815000.0,73046.0,1087241.0,0.483,21.799999999999955,1.9030746371013805,2729094102.5518165,0,2015
2015-05-19,RELIANCE,EQ,891.55,891.25,904.75,886.6,895.0,895.55,895.25,3317436,296994539715000.0,120107.0,1773899.0,0.5347,18.149999999999977,0.48246844319775084,2472749629.205625,0,2015
2015-05-20,RELIANCE,EQ,895.55,900.4,911.0,897.7,906.9,908.85,905.03,1990706,180165716545000.0,56632.0,939754.0,0.4721,13.299999999999955,0.9384717903154205,3181341230.1349063,0,2015
2015-05-21,RELIANCE,EQ,908.85,911.25,915.4,894.1,895.6,896.75,902.19,2459446,221889067185000.0,53848.0,1074861.0,0.437,21.299999999999955,-1.5912208504801097,4120655682.3837466,0,2015
2015-05-22,RELIANCE,EQ,896.75,897.0,905.6,897.0,902.3,903.85,901.65,1908452,172076261770000.0,60427.0,1025731.0,0.5375,8.600000000000023,0.7636566332218532,2847671765.435981,0,2015
2015-05-25,RELIANCE,EQ,903.85,900.0,908.0,892.35,893.1,894.5,898.93,1512612,135972767715000.02,28170.0,607306.0,0.4014999999999999,15.649999999999977,-0.6111111111111112,4826864313.631523,0,2015
2015-05-26,RELIANCE,EQ,894.5,895.0,896.0,882.7,887.0,884.6,889.75,2173883,193420731005000.0,53213.0,1169442.0,0.538,13.299999999999955,-1.162011173184355,3634839813.6733503,0,2015
2015-05-27,RELIANCE,EQ,884.6,886.0,890.9,880.2,884.9,885.3,885.53,1846549,163517735040000.0,44569.0,994424.0,0.5385,10.699999999999932,-0.07900677200903447,3668867038.524535,0,2015
2015-05-28,RELIANCE,EQ,885.3,885.85,894.25,872.0,876.6,875.8,879.97,6066339,533820762355000.0,79015.0,3583692.0,0.5908,22.25,-1.134503584128246,6755942066.126685,0,2015
2015-05-29,RELIANCE,EQ,875.8,879.9,886.45,873.1,880.85,877.0,877.96,6692348,587558198535000.0,112299.0,5112969.0,0.7640000000000001,13.350000000000023,-0.32958290714853705,5232087538.936233,0,2015
2015-06-01,RELIANCE,EQ,877.0,880.0,904.9,878.0,902.05,902.25,899.09,4479082,402709968650000.0,81472.0,3124255.0,0.6975,26.899999999999977,2.528409090909091,4942924791.953064,0,2015
2015-06-02,RELIANCE,EQ,902.25,905.75,918.8,891.45,897.0,898.65,903.61,4612571,416798731675000.0,92076.0,2432032.0,0.5273,27.34999999999991,-0.7838807617996161,4526681563.87115,0,2015
2015-06-03,RELIANCE,EQ,898.65,899.0,910.45,888.5,895.0,896.35,898.63,3553618,319339837435000.0,91150.0,1820172.0,0.5122,21.950000000000045,-0.29477196885428003,3503454058.529896,0,2015
2015-06-04,RELIANCE,EQ,896.35,904.2,916.2,892.55,915.8,912.7,905.49,3641649,329747378175000.0,84220.0,1994117.0,0.5476,23.65000000000009,0.9400575094005751,3915309643.493232,0,2015
2015-06-05,RELIANCE,EQ,912.7,909.9,916.95,904.45,910.4,907.75,910.16,2986745,271841336965000.0,74316.0,1608043.0,0.5384000000000001,12.5,-0.23628970216507061,3657911310.686797,0,2015
2015-06-08,RELIANCE,EQ,907.75,906.8,910.0,883.1,885.25,885.45,894.43,2479431,221767198960000.0,64508.0,1326243.0,0.5349,26.899999999999977,-2.354433171592403,3437824749.798475,0,2015
2015-06-09,RELIANCE,EQ,885.45,883.55,890.65,877.35,883.95,883.7,883.88,2092303,184933813515000.0,65744.0,1105029.0,0.5281,13.299999999999955,0.016976967913540936,2812938268.35909,0,2015
2015-06-10,RELIANCE,EQ,883.7,886.0,909.9,885.0,906.3,905.8,903.28,3088017,278935317610000.0,79564.0,1807008.0,0.5852,24.899999999999977,2.2347629796839676,3505798069.604344,0,2015
2015-06-11,RELIANCE,EQ,905.8,906.0,909.5,873.65,877.5,877.15,885.57,3354787,297091107840000.0,65663.0,1854142.0,0.5527000000000001,35.85000000000002,-3.1843267108167796,4524482704.719553,0,2015
2015-06-12,RELIANCE,EQ,877.15,879.0,892.7,878.25,891.5,889.85,887.95,4924556,437275658225000.0,103898.0,2607451.0,0.5295000000000001,14.450000000000045,1.234357224118319,4208701401.6150455,0,2015
2015-06-15,RELIANCE,EQ,889.85,894.9,905.0,890.0,901.45,901.75,900.02,2939253,264538175495000.0,113717.0,1549214.0,0.5271,15.0,0.7654486534808385,2326285212.3693027,0,2015
2015-06-16,RELIANCE,EQ,901.75,899.0,905.0,893.2,904.5,903.95,897.72,3184005,285833463295000.0,96212.0,2019309.0,0.6342,11.799999999999955,0.5506117908787592,2970871235.3448634,0,2015
2015-06-17,RELIANCE,EQ,903.95,905.05,942.35,894.0,931.45,931.2,923.67,5996339,553866607750000.0,136777.0,2801962.0,0.4673,48.35000000000002,2.8893431302138106,4049413335.209867,0,2015
2015-06-18,RELIANCE,EQ,931.2,932.55,982.0,932.5,980.05,978.95,966.38,11284420,1090508676110000.0,265987.0,5242586.0,0.4646,49.5,4.975604525226539,4099857046.058642,0,2015
2015-06-19,RELIANCE,EQ,978.95,982.5,1006.4,982.5,997.15,996.65,994.47,10448751,1039101674570000.0,260477.0,5255208.0,0.503,23.899999999999977,1.4402035623409646,3989226206.421296,0,2015
2015-06-22,RELIANCE,EQ,996.65,996.95,1008.7,986.5,992.65,991.7,993.41,4433185,440398045705000.0,120226.0,2072188.0,0.4674,22.200000000000045,-0.5266061487536987,3663084904.3052254,0,2015
2015-06-23,RELIANCE,EQ,991.7,992.65,1002.7,991.0,993.2,995.0,996.31,3659045,364555861120000.0,90238.0,1969301.0,0.5382,11.700000000000045,0.2367400392887748,4039937289.390279,0,2015
2015-06-24,RELIANCE,EQ,995.0,995.0,1006.45,986.65,987.15,990.9,998.05,4252334,424406195960000.0,121988.0,2182995.0,0.5134000000000001,19.800000000000068,-0.41206030150753997,3479081515.8868084,0,2015
2015-06-25,RELIANCE,EQ,990.9,987.0,1009.0,985.0,1006.8,1004.55,1001.13,6211775,621880516890000.0,122268.0,3909988.0,0.6294,24.0,1.7781155015197523,5086208303.808028,0,2015
2015-06-26,RELIANCE,EQ,1004.55,999.9,1014.1,995.4,999.5,1000.7,1002.84,4792657,480626808425000.0,116973.0,2397982.0,0.5003,18.700000000000045,0.08000800080008683,4108869640.2161183,0,2015
2015-06-29,RELIANCE,EQ,1000.7,987.9,993.85,972.0,990.3,990.85,983.69,4610282,453509202425000.0,116484.0,2437703.0,0.5288,21.850000000000023,0.29861321996153917,3893317557.990797,0,2015
2015-06-30,RELIANCE,EQ,990.85,989.9,1002.85,988.0,999.0,1000.1,994.4,5299670,526997973575000.0,128344.0,3320620.0,0.6265999999999999,14.850000000000023,1.0304071118294824,4106136426.907374,0,2015
2015-07-01,RELIANCE,EQ,1000.1,1001.0,1010.45,1001.0,1006.0,1005.65,1006.47,3388578,341049040935000.0,91024.0,2009894.0,0.5931000000000001,9.450000000000045,0.4645354645354623,3746803490.6727896,0,2015
2015-07-02,RELIANCE,EQ,1005.65,1009.0,1019.75,1007.1,1008.05,1010.85,1013.68,3641605,369140555550000.0,100369.0,1995021.0,0.5478000000000001,12.649999999999977,0.1833498513379606,3677834346.7604537,0,2015
2015-07-03,RELIANCE,EQ,1010.85,1009.75,1013.8,1003.05,1005.4,1007.2,1008.46,3161556,318830741540000.0,87704.0,1882915.0,0.5956,10.75,-0.252537756870508,3635304450.6521935,0,2015
2015-07-06,RELIANCE,EQ,1007.2,996.1,1018.9,995.2,1017.7,1015.55,1006.87,2797340,281656538025000.0,63280.0,1509543.0,0.5396,23.699999999999932,1.952615199277174,4450956669.168774,0,2015
2015-07-07,RELIANCE,EQ,1015.55,1011.0,1016.6,1000.0,1004.15,1003.25,1007.46,2581847,260109756250000.0,81763.0,1523014.0,0.5899,16.600000000000023,-0.7665677546983185,3181264829.446082,0,2015
2015-07-08,RELIANCE,EQ,1003.25,995.85,1008.7,991.65,993.2,996.6,998.88,3472328,346843172435000.0,96915.0,1674121.0,0.4821,17.050000000000068,0.07531254707034192,3578838904.555538,0,2015
2015-07-09,RELIANCE,EQ,996.6,996.0,1001.0,983.15,990.0,987.4,993.14,3713532,368807385850000.0,112899.0,2327134.0,0.6267,17.850000000000023,-0.8634538152610465,3266701971.230923,0,2015
2015-07-10,RELIANCE,EQ,987.4,991.1,1004.0,990.25,1001.9,1001.8,998.98,3682606,367885454480000.0,101337.0,2001485.0,0.5435,13.75,1.0796085157905289,3630317203.7853894,0,2015
2015-07-13,RELIANCE,EQ,1001.8,1001.8,1012.5,995.15,1005.8,1007.0,1004.58,2253887,226421436535000.0,85261.0,1268558.0,0.5628000000000001,17.350000000000023,0.5190656817728135,2655627268.4463,0,2015
2015-07-14,RELIANCE,EQ,1007.0,1008.9,1011.5,995.2,996.35,997.8,1002.08,2272786,227752357785000.0,61634.0,1281088.0,0.5637,16.299999999999955,-1.1002081474873648,3695238955.527793,0,2015
2015-07-15,RELIANCE,EQ,997.8,999.75,1014.4,999.55,1008.85,1011.15,1009.69,3093396,312338313800000.0,63040.0,1968555.0,0.6364,14.850000000000023,1.1402850712678148,4954605231.598985,0,2015
2015-07-16,RELIANCE,EQ,1011.15,1012.0,1027.8,1011.15,1022.35,1023.7,1023.25,3395442,347436972865000.0,93148.0,1974168.0,0.5814,16.649999999999977,1.1561264822134432,3729945601.247477,0,2015
2015-07-17,RELIANCE,EQ,1023.7,1025.25,1031.15,1018.0,1024.0,1021.7,1025.68,2330438,239029294700000.0,61689.0,1300960.0,0.5582,13.150000000000091,-0.34625701048524304,3874747437.9549026,0,2015
2015-07-20,RELIANCE,EQ,1021.7,1027.8,1029.95,1017.9,1024.95,1024.75,1024.25,1451127,148632313720000.0,37725.0,715420.0,0.493,12.050000000000068,-0.29675034053317323,3939889031.676607,0,2015
2015-07-21,RELIANCE,EQ,1024.75,1028.0,1028.45,1002.75,1010.8,1007.8,1018.12,1811142,184395464095000.0,62651.0,887851.0,0.4902,25.700000000000045,-1.9649805447470863,2943216614.180141,0,2015
2015-07-22,RELIANCE,EQ,1007.8,1005.0,1053.95,1004.6,1051.9,1050.4,1039.67,3956647,411362683300000.0,108188.0,1881056.0,0.4754,49.35000000000002,4.517412935323392,3802294924.5757384,0,2015
2015-07-23,RELIANCE,EQ,1050.4,1053.5,1067.85,1041.2,1044.95,1045.3,1051.89,4261457,448256429785000.06,101181.0,1662181.0,0.39,26.649999999999864,-0.7783578547698192,4430243126.525732,0,2015
2015-07-24,RELIANCE,EQ,1045.3,1048.0,1049.65,1021.1,1029.0,1025.05,1036.68,2994363,310419063560000.0,77903.0,1407651.0,0.4700999999999999,28.550000000000068,-2.1898854961832104,3984686899.86265,0,2015
2015-07-27,RELIANCE,EQ,1025.05,1024.9,1029.9,1001.75,1002.1,1005.35,1015.96,4598763,467215132550000.0,163170.0,2081832.0,0.4527,28.15000000000009,-1.9075031710410837,2863364175.7063184,0,2015
2015-07-28,RELIANCE,EQ,1005.35,1008.3,1016.7,1000.1,1011.1,1010.25,1010.32,3059101,309068325445000.0,102509.0,1756519.0,0.5742,16.600000000000023,0.1933948229693589,3015036001.180384,0,2015
2015-07-29,RELIANCE,EQ,1010.25,1009.5,1012.7,992.1,995.9,996.0,1003.07,3380933,339131737475000.0,95948.0,2093680.0,0.6193,20.600000000000023,-1.337295690936107,3534536806.134573,0,2015
2015-07-30,RELIANCE,EQ,996.0,1000.1,1008.0,992.3,1000.0,1000.15,1000.42,2674704,267584071600000.0,55101.0,1295745.0,0.4844,15.700000000000045,0.004999500049990453,4856247102.593419,0,2015
2015-07-31,RELIANCE,EQ,1000.15,1000.0,1007.9,990.0,1001.0,1001.85,1000.38,3802312,380374733205000.0,93890.0,2376093.0,0.6249,17.899999999999977,0.18500000000000227,4051280575.1943765,0,2015
2015-08-03,RELIANCE,EQ,1001.85,1001.0,1013.85,999.4,1002.0,1002.45,1005.15,2260182,227181890460000.0,64113.0,1164976.0,0.5154,14.450000000000045,0.14485514485514941,3543460615.78775,0,2015
2015-08-04,RELIANCE,EQ,1002.45,1003.4,1005.65,980.0,989.35,988.0,989.8,2744569,271656486590000.0,95768.0,1284542.0,0.4679999999999999,25.649999999999977,-1.534781742076936,2836610209.9866343,0,2015
2015-08-05,RELIANCE,EQ,988.0,988.25,1000.8,984.1,988.2,987.75,993.42,3279028,325744264765000.0,63368.0,1648003.0,0.5025999999999999,16.699999999999932,-0.05059448520111307,5140516739.758238,0,2015
2015-08-06,RELIANCE,EQ,987.75,991.0,992.0,977.5,978.5,978.95,983.01,1990511,195669035255000.0,48334.0,1017167.0,0.511,14.5,-1.2159434914228007,4048269029.151322,0,2015
2015-08-07,RELIANCE,EQ,978.95,979.0,994.0,977.15,984.0,984.35,987.34,1967847,194293663335000.0,72393.0,899677.0,0.4572,16.850000000000023,0.5464759959142005,2683873625.00518,0,2015
2015-08-10,RELIANCE,EQ,984.35,984.5,988.8,964.5,966.3,968.9,976.42,2123285,207322674610000.0,54028.0,1396501.0,0.6577,24.299999999999955,-1.5845606907059444,3837319068.0758123,0,2015
2015-08-11,RELIANCE,EQ,968.9,971.0,973.65,958.0,966.0,966.0,966.23,2002952,193530622020000.0,55157.0,858996.0,0.4289,15.649999999999977,-0.5149330587023687,3508722773.537357,0,2015
2015-08-12,RELIANCE,EQ,966.0,963.6,966.0,940.55,942.1,942.9,954.08,2205902,210460717130000.0,85463.0,917328.0,0.4159,25.450000000000045,-2.1481942714819473,2462594539.508325,0,2015
2015-08-13,RELIANCE,EQ,942.9,947.0,953.95,929.4,938.4,933.35,940.41,2135047,200782404055000.0,55913.0,1056311.0,0.4947,24.550000000000068,-1.441393875395985,3590978914.653122,0,2015
